,Unnamed: 0.1,Unnamed: 0,Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
2244,2244,2244,LA RIOJA,Famatina,Santa Cruz,NO,NO,NO,NO,NO,NO,NO,SI,NO
2245,2245,2245,LA RIOJA,Famatina,Santo Domingo,NO,NO,NO,NO,NO,NO,NO,NO,NO
2246,2246,2246,LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,NO,NO,NO,SI,SI,NO,SI,SI,NO
2247,2247,2247,LA RIOJA,General Angel V. Peñaloza,Tama,SI,NO,NO,SI,SI,NO,SI,SI,NO
2248,2248,2248,LA RIOJA,General Belgrano,Castro Barros,NO,NO,NO,NO,NO,NO,NO,SI,NO
2249,2249,2249,LA RIOJA,General Belgrano,Chañar,SI,NO,NO,SI,NO,SI,SI,SI,NO
2250,2250,2250,FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,SI,NO,NO,NO,SI,SI,SI,SI,SI
2251,2251,2251,FORMOSA,Patiño,Bartolomé de las Casas,NO,NO,NO,NO,NO,NO,NO,SI,SI
2252,2252,2252,FORMOSA,Patiño,Colonia Sarmiento,NO,NO,NO,NO,NO,NO,NO,NO,NO
2253,2253,2253,FORMOSA,Patiño,Comandante Fontana,NO,NO,NO,NO,SI,SI,SI,SI,NO
2254,2254,2254,FORMOSA,Patiño,El Recreo,NO,NO,NO,NO,NO,NO,NO,NO,NO
2255,2255,2255,FORMOSA,Patiño,Estanislao del Campo,SI,NO,NO,NO,SI,NO,SI,SI,NO
2256,2256,2256,FORMOSA,Patiño,Fortín Cabo 1º Lugones,NO,NO,NO,NO,SI,NO,NO,SI,NO
2257,2257,2257,FORMOSA,Patiño,Fortín Sargento 1º Leyes,NO,NO,NO,NO,NO,NO,NO,SI,SI
2258,2258,2258,FORMOSA,Patiño,Ibarreta,SI,NO,NO,NO,SI,SI,SI,SI,SI
2259,2259,2259,FORMOSA,Patiño,Juan G. Bazán,NO,NO,NO,NO,SI,NO,NO,SI,NO
2260,2260,2260,FORMOSA,Patiño,Las Lomitas,SI,NO,NO,SI,SI,SI,SI,SI,SI
2261,2261,2261,FORMOSA,Patiño,Posta Cambio Zalazar,NO,NO,NO,NO,SI,NO,NO,SI,NO
2262,2262,2262,FORMOSA,Patiño,Pozo del Tigre,SI,NO,NO,SI,SI,SI,SI,SI,NO
2263,2263,2263,FORMOSA,Patiño,San Martín I,NO,NO,NO,NO,NO,NO,NO,SI,NO
2264,2264,2264,FORMOSA,Patiño,San Martín II,NO,NO,NO,SI,SI,NO,SI,SI,NO
2265,2265,2265,JUJUY,Susques,Olacapato,NO,NO,NO,SI,NO,NO,NO,SI,NO
2266,2266,2266,FORMOSA,Pilcomayo,Laguna Naick-Neck,SI,NO,NO,NO,SI,NO,SI,SI,SI
2267,2267,2267,FORMOSA,Pilcomayo,Palma Sola,NO,NO,NO,NO,SI,NO,NO,SI,NO
2268,2268,2268,FORMOSA,Pilcomayo,Puerto Pilcomayo,NO,NO,NO,NO,NO,NO,NO,SI,NO
2269,2269,2269,FORMOSA,Pilcomayo,Riacho He-He,NO,NO,NO,SI,SI,SI,SI,SI,NO
2270,2270,2270,FORMOSA,Pilcomayo,Riacho Negro,NO,NO,NO,NO,SI,NO,NO,SI,NO
2271,2271,2271,FORMOSA,Pilcomayo,Siete Palmas,SI,NO,NO,SI,SI,NO,SI,SI,NO
2272,2272,2272,FORMOSA,Pirané,Colonia Campo Villafañe,NO,NO,NO,SI,SI,NO,SI,SI,NO
2273,2273,2273,FORMOSA,Pirané,El Colorado,SI,NO,NO,SI,SI,NO,SI,SI,SI
2274,2274,2274,FORMOSA,Pirané,Palo Santo,NO,SI,NO,NO,SI,SI,SI,SI,SI
2275,2275,2275,FORMOSA,Pirané,Pirané,NO,NO,NO,SI,SI,SI,NO,SI,SI
2276,2276,2276,FORMOSA,Pirané,Villa Kilómetro 213,NO,NO,NO,NO,SI,NO,SI,SI,SI
2277,2277,2277,FORMOSA,Ramón Lista,El Potrillo,NO,NO,NO,NO,NO,NO,NO,SI,NO
2278,2278,2278,FORMOSA,Ramón Lista,El Quebracho,NO,NO,NO,NO,NO,NO,NO,SI,NO
2279,2279,2279,ENTRE RIOS,Nogoyá,Hernández,SI,NO,NO,NO,SI,SI,SI,SI,SI
2280,2280,2280,ENTRE RIOS,Nogoyá,Lucas González,SI,NO,NO,NO,SI,SI,SI,SI,NO
2281,2281,2281,ENTRE RIOS,Nogoyá,Nogoyá,SI,NO,NO,NO,SI,SI,SI,SI,NO
2282,2282,2282,ENTRE RIOS,Nogoyá,XX de Setiembre,NO,NO,NO,NO,NO,NO,SI,SI,NO
2283,2283,2283,ENTRE RIOS,Paraná,Aldea María Luisa,NO,NO,NO,NO,SI,NO,SI,SI,NO
2284,2284,2284,ENTRE RIOS,Paraná,Aldea San Juan,NO,NO,NO,NO,NO,NO,NO,NO,NO
2285,2285,2285,ENTRE RIOS,Paraná,Aldea San Rafael,NO,NO,NO,NO,NO,NO,SI,SI,NO
2286,2286,2286,ENTRE RIOS,Paraná,Aldea Santa María,NO,NO,NO,NO,NO,NO,SI,NO,NO
2287,2287,2287,ENTRE RIOS,Paraná,Aldea Santa Rosa,NO,NO,NO,NO,NO,NO,NO,NO,NO
2288,2288,2288,ENTRE RIOS,Paraná,Cerrito,SI,SI,NO,NO,SI,SI,SI,SI,SI
2289,2289,2289,ENTRE RIOS,Paraná,Colonia Avellaneda,SI,NO,NO,NO,SI,SI,SI,SI,NO
2290,2290,2290,ENTRE RIOS,Paraná,Colonia Crespo,NO,NO,NO,NO,NO,NO,NO,NO,NO
2291,2291,2291,ENTRE RIOS,Paraná,Colonia Merou,NO,NO,NO,NO,NO,NO,NO,NO,NO
2292,2292,2292,ENTRE RIOS,Paraná,Crespo,SI,SI,NO,SI,SI,SI,SI,SI,NO
2293,2293,2293,ENTRE RIOS,Paraná,Crucesitas Séptima Sección,NO,NO,NO,NO,NO,NO,NO,SI,NO
2294,2294,2294,ENTRE RIOS,Paraná,El Palenque,NO,NO,NO,NO,SI,NO,SI,SI,NO
2295,2295,2295,ENTRE RIOS,Diamante,General Ramírez,SI,SI,NO,NO,SI,SI,SI,SI,NO
2296,2296,2296,ENTRE RIOS,Diamante,La Juanita,NO,NO,NO,NO,NO,NO,NO,NO,NO
2297,2297,2297,ENTRE RIOS,Diamante,Las Jaulas,NO,NO,NO,NO,NO,NO,NO,NO,NO
2298,2298,2298,ENTRE RIOS,Diamante,Paraje La Virgen,NO,NO,NO,NO,NO,NO,NO,NO,NO
2299,2299,2299,ENTRE RIOS,Diamante,Puerto Las Cuevas,NO,NO,NO,NO,NO,NO,NO,NO,NO
2300,2300,2300,ENTRE RIOS,Diamante,Strobel,NO,SI,NO,NO,SI,SI,NO,NO,NO
2301,2301,2301,ENTRE RIOS,Diamante,Villa Libertador San Martín,SI,NO,NO,NO,SI,SI,SI,SI,NO
2302,2302,2302,ENTRE RIOS,Federación,Chajarí,SI,SI,NO,SI,SI,SI,SI,SI,NO
2303,2303,2303,ENTRE RIOS,Federación,Colonia Alemana,NO,NO,NO,NO,NO,NO,NO,SI,NO
2304,2304,2304,ENTRE RIOS,Federación,Colonia Ensanche Sauce,NO,NO,NO,NO,SI,NO,NO,SI,NO
2305,2305,2305,ENTRE RIOS,Federación,Colonia La Argentina,NO,NO,NO,NO,SI,SI,SI,SI,NO
2306,2306,2306,ENTRE RIOS,Federación,Colonia Peña,NO,NO,NO,NO,NO,NO,NO,SI,NO
2307,2307,2307,ENTRE RIOS,Federación,Colonia Santa María,NO,NO,NO,NO,SI,NO,NO,SI,NO
2308,2308,2308,ENTRE RIOS,Federación,Federación,SI,NO,NO,SI,SI,SI,SI,SI,NO
2309,2309,2309,ENTRE RIOS,Federación,Los Conquistadores,NO,SI,NO,NO,SI,SI,SI,SI,NO
2310,2310,2310,ENTRE RIOS,Federación,San Jaime de la Frontera,NO,SI,NO,NO,SI,SI,SI,SI,NO
2311,2311,2311,FORMOSA,Ramón Lista,General Mosconi,NO,NO,NO,SI,NO,NO,SI,SI,SI
2312,2312,2312,JUJUY,Cochinoca,Abdón Castro Tolay,NO,NO,NO,NO,NO,NO,NO,NO,NO
2313,2313,2313,JUJUY,Cochinoca,Abra Pampa,NO,NO,NO,NO,SI,NO,SI,SI,SI
2314,2314,2314,JUJUY,Cochinoca,Abralaite,NO,NO,NO,NO,NO,NO,NO,NO,NO
2315,2315,2315,JUJUY,Cochinoca,Agua de Castilla,NO,NO,NO,NO,NO,NO,NO,NO,NO
2316,2316,2316,JUJUY,Cochinoca,Casabindo,NO,NO,NO,NO,NO,NO,NO,NO,NO
2317,2317,2317,JUJUY,Cochinoca,Cochinoca,NO,NO,NO,NO,NO,NO,NO,NO,NO
2318,2318,2318,JUJUY,Cochinoca,La Redonda,NO,NO,NO,NO,NO,NO,NO,NO,SI
2319,2319,2319,JUJUY,Cochinoca,Puesto del Marquéz,NO,NO,NO,SI,SI,NO,NO,NO,NO
2320,2320,2320,JUJUY,Cochinoca,Quebraleña,NO,NO,NO,NO,NO,NO,NO,NO,NO
2321,2321,2321,JUJUY,Cochinoca,Quera,NO,NO,NO,NO,NO,NO,NO,NO,NO
2322,2322,2322,JUJUY,Cochinoca,Rinconadillas,NO,NO,NO,NO,NO,NO,NO,NO,NO
2323,2323,2323,JUJUY,Cochinoca,San Francisco de Alfarcito,NO,NO,NO,NO,NO,NO,NO,NO,NO
2324,2324,2324,JUJUY,Cochinoca,Santa Ana de la Puna,NO,NO,NO,NO,NO,NO,NO,NO,NO
2325,2325,2325,JUJUY,Cochinoca,Santuario de Tres Pozos,NO,NO,NO,NO,NO,NO,NO,NO,NO
2326,2326,2326,JUJUY,Cochinoca,Tambillos,NO,NO,NO,NO,NO,NO,NO,NO,NO
2327,2327,2327,JUJUY,Cochinoca,Tusaquillas,NO,NO,NO,NO,NO,NO,NO,NO,NO
2328,2328,2328,JUJUY,Doctor Manuel Belgrano,Dr. Manuel Belgrano,NO,NO,NO,SI,NO,NO,NO,SI,SI
2329,2329,2329,JUJUY,Doctor Manuel Belgrano,Guerrero,SI,SI,NO,NO,SI,SI,SI,NO,NO
2330,2330,2330,JUJUY,Doctor Manuel Belgrano,La Almona,NO,SI,NO,SI,NO,NO,NO,NO,NO
2331,2331,2331,JUJUY,Doctor Manuel Belgrano,León,NO,SI,NO,NO,NO,NO,NO,NO,SI
2332,2332,2332,JUJUY,Doctor Manuel Belgrano,Lozano (Ap. Chañi),NO,NO,NO,NO,SI,SI,SI,SI,NO
2333,2333,2333,JUJUY,Doctor Manuel Belgrano,Ocloyas,NO,NO,NO,NO,NO,NO,NO,NO,NO
2334,2334,2334,JUJUY,Doctor Manuel Belgrano,San Pablo De Reyes,NO,NO,NO,NO,NO,NO,NO,NO,NO
2335,2335,2335,JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),SI,SI,NO,SI,SI,SI,SI,SI,SI
2336,2336,2336,JUJUY,Doctor Manuel Belgrano,Yala,NO,NO,NO,NO,SI,SI,SI,SI,SI
2337,2337,2337,JUJUY,El Carmen,Aguas Calientes,NO,NO,NO,NO,NO,NO,NO,SI,NO
2338,2338,2338,JUJUY,El Carmen,Barrio El Milagro,NO,NO,NO,NO,NO,NO,NO,NO,NO
2339,2339,2339,JUJUY,El Carmen,Barrio La Unión,NO,NO,NO,NO,NO,NO,NO,NO,NO
2340,2340,2340,JUJUY,El Carmen,El Carmen,SI,SI,NO,NO,SI,SI,SI,SI,SI
2341,2341,2341,JUJUY,El Carmen,Fleming,NO,NO,NO,NO,SI,SI,NO,NO,NO
2342,2342,2342,JUJUY,El Carmen,Los Lapachos (Est. Maquinista Verón),NO,NO,NO,NO,SI,SI,NO,NO,NO
2343,2343,2343,JUJUY,El Carmen,Loteo San Vicente,NO,NO,NO,NO,SI,NO,NO,NO,NO
2344,2344,2344,JUJUY,El Carmen,Manantiales,NO,NO,NO,NO,SI,SI,NO,NO,SI
2345,2345,2345,JUJUY,El Carmen,Monterrico,NO,SI,NO,NO,SI,SI,SI,SI,SI
2346,2346,2346,JUJUY,El Carmen,Pampa Blanca,SI,SI,NO,NO,SI,SI,SI,SI,SI
2347,2347,2347,JUJUY,El Carmen,Perico,NO,SI,NO,NO,SI,SI,SI,SI,SI
2348,2348,2348,JUJUY,El Carmen,Pila Pardo,NO,NO,NO,NO,NO,NO,NO,NO,NO
2349,2349,2349,JUJUY,Yavi,La Quiaca,SI,NO,NO,SI,SI,NO,SI,SI,SI
2350,2350,2350,JUJUY,Yavi,Llulluchayoc,NO,NO,NO,NO,NO,NO,NO,NO,NO
2351,2351,2351,JUJUY,Yavi,Pumahuasi,NO,NO,NO,SI,SI,NO,NO,NO,NO
2352,2352,2352,JUJUY,Yavi,San Jose,NO,NO,NO,NO,NO,NO,NO,NO,NO
2353,2353,2353,JUJUY,Yavi,Yavi,NO,NO,NO,NO,NO,NO,NO,NO,SI
2354,2354,2354,JUJUY,Yavi,Yavi Chico,NO,NO,NO,SI,NO,NO,NO,NO,NO
2355,2355,2355,LA PAMPA,Atreucó,Doblas,NO,SI,NO,SI,NO,NO,SI,SI,SI
2356,2356,2356,LA PAMPA,Atreucó,Macachín,NO,NO,NO,SI,SI,NO,SI,SI,SI
2357,2357,2357,LA PAMPA,Atreucó,Miguel Riglos,NO,NO,NO,SI,SI,NO,SI,SI,SI
2358,2358,2358,LA PAMPA,Atreucó,Rolón,NO,NO,NO,NO,SI,NO,SI,SI,SI
2359,2359,2359,LA PAMPA,Atreucó,Tomas M. Anchorena,NO,NO,SI,NO,NO,NO,SI,SI,SI
2360,2360,2360,LA PAMPA,Caleu Caleu,Anzoategui,NO,NO,NO,NO,NO,NO,NO,NO,NO
2361,2361,2361,LA PAMPA,Caleu Caleu,La Adela,NO,SI,NO,NO,SI,SI,NO,SI,SI
2362,2362,2362,LA PAMPA,Capital,Anguil,NO,SI,NO,SI,SI,SI,SI,SI,SI
2363,2363,2363,JUJUY,Susques,Olaroz Chico,NO,NO,NO,SI,NO,NO,SI,SI,SI
2364,2364,2364,JUJUY,Susques,Pastos Chicos,NO,NO,NO,SI,NO,NO,NO,NO,NO
2365,2365,2365,JUJUY,Susques,Puesto Sey,NO,NO,NO,SI,NO,NO,NO,NO,NO
2366,2366,2366,JUJUY,Susques,San Juan de Quillaqués,NO,NO,NO,SI,NO,NO,NO,NO,SI
2367,2367,2367,JUJUY,Susques,Susques,NO,NO,NO,SI,SI,NO,SI,SI,SI
2368,2368,2368,JUJUY,Tilcara,Colonia San José,NO,NO,NO,NO,NO,NO,NO,NO,NO
2369,2369,2369,JUJUY,Tilcara,Huacalera,NO,NO,NO,SI,NO,NO,NO,NO,NO
2370,2370,2370,JUJUY,Tilcara,Juella,NO,NO,NO,NO,NO,NO,SI,NO,NO
2371,2371,2371,JUJUY,Tilcara,Maimará,NO,NO,NO,SI,SI,NO,SI,SI,SI
2372,2372,2372,JUJUY,Tilcara,Tilcara,NO,NO,NO,SI,SI,SI,SI,SI,SI
2373,2373,2373,JUJUY,Tilcara,Yacoraite,NO,NO,NO,NO,NO,NO,NO,NO,NO
2374,2374,2374,JUJUY,Tumbaya,Bárcena,NO,NO,NO,NO,NO,NO,NO,SI,NO
2375,2375,2375,JUJUY,Tumbaya,El Moreno,NO,NO,NO,NO,NO,NO,NO,NO,NO
2376,2376,2376,JUJUY,Tumbaya,Puerta de Colorados,NO,NO,NO,NO,NO,NO,NO,NO,NO
2377,2377,2377,JUJUY,Tumbaya,Purmamarca,SI,NO,NO,NO,SI,NO,SI,SI,NO
2378,2378,2378,JUJUY,Tumbaya,Tumbaya,NO,NO,NO,NO,SI,NO,SI,SI,NO
2379,2379,2379,JUJUY,Tumbaya,Volcán,SI,NO,NO,NO,SI,NO,SI,SI,NO
2380,2380,2380,JUJUY,Valle Grande,Caspalá,NO,NO,NO,NO,NO,NO,NO,NO,NO
2381,2381,2381,JUJUY,Valle Grande,Pampichuela,NO,NO,NO,NO,NO,NO,NO,NO,NO
2382,2382,2382,JUJUY,Valle Grande,San Francisco,NO,NO,NO,NO,NO,NO,NO,NO,NO
2383,2383,2383,JUJUY,Valle Grande,Santa Ana,NO,NO,NO,NO,NO,NO,NO,NO,SI
2384,2384,2384,ENTRE RIOS,Paraná,El Pingo,NO,NO,NO,NO,SI,SI,SI,SI,NO
2385,2385,2385,ENTRE RIOS,Paraná,El Ramblón,NO,NO,NO,NO,SI,NO,NO,NO,NO
2386,2386,2386,ENTRE RIOS,Paraná,El Ramblón,NO,NO,NO,NO,SI,NO,NO,SI,NO
2387,2387,2387,ENTRE RIOS,Paraná,Hasenkamp,NO,SI,NO,SI,SI,SI,SI,SI,SI
2388,2388,2388,ENTRE RIOS,Paraná,Hernandarias,NO,SI,NO,NO,SI,SI,SI,SI,NO
2389,2389,2389,ENTRE RIOS,Paraná,La Picada,SI,NO,NO,SI,SI,SI,SI,NO,NO
2390,2390,2390,ENTRE RIOS,Paraná,Las Tunas,NO,NO,NO,NO,NO,NO,NO,SI,SI
2391,2391,2391,ENTRE RIOS,Paraná,María Grande,NO,SI,SI,SI,SI,SI,SI,SI,NO
2392,2392,2392,ENTRE RIOS,Paraná,Oro Verde,SI,SI,NO,NO,SI,SI,SI,SI,NO
2393,2393,2393,ENTRE RIOS,Paraná,Paraná,SI,SI,SI,SI,SI,SI,SI,SI,SI
2394,2394,2394,ENTRE RIOS,Paraná,Pueblo Bellocq (Est. Las Garzas),NO,NO,NO,NO,NO,NO,SI,NO,NO
2395,2395,2395,ENTRE RIOS,Paraná,Pueblo Brugo,NO,NO,NO,NO,SI,SI,SI,SI,NO
2396,2396,2396,ENTRE RIOS,Paraná,Pueblo General San Martín,NO,NO,NO,NO,SI,NO,NO,NO,NO
2397,2397,2397,NEUQUEN,Zapala,Los Catutos,NO,NO,NO,NO,NO,NO,NO,SI,NO
2398,2398,2398,NEUQUEN,Zapala,Mariano Moreno,SI,NO,SI,NO,NO,NO,SI,SI,SI
2399,2399,2399,NEUQUEN,Zapala,Ramon M. Castro,NO,NO,NO,NO,SI,NO,NO,NO,NO
2400,2400,2400,NEUQUEN,Zapala,Zapala,SI,NO,SI,SI,SI,SI,SI,SI,SI
2401,2401,2401,RIO NEGRO,25 de Mayo,Aguada de Guerra,NO,NO,NO,NO,NO,NO,NO,SI,NO
2402,2402,2402,RIO NEGRO,25 de Mayo,Clemente Onelli,NO,NO,NO,SI,NO,NO,NO,NO,NO
2403,2403,2403,RIO NEGRO,25 de Mayo,Colan Conhue,NO,NO,NO,NO,NO,NO,SI,NO,SI
2404,2404,2404,RIO NEGRO,25 de Mayo,El Caín,NO,NO,NO,NO,NO,NO,SI,NO,SI
2405,2405,2405,RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,SI,NO,SI,SI,SI,SI,SI,SI,SI
2406,2406,2406,RIO NEGRO,25 de Mayo,Los Menucos,NO,NO,NO,NO,SI,NO,NO,SI,SI
2407,2407,2407,RIO NEGRO,25 de Mayo,Maquinchao,NO,NO,NO,NO,SI,NO,SI,SI,SI
2408,2408,2408,RIO NEGRO,25 de Mayo,Mina Santa Teresita,NO,NO,NO,NO,NO,NO,NO,NO,NO
2409,2409,2409,RIO NEGRO,25 de Mayo,Pilquiniyeu,NO,NO,NO,NO,NO,NO,NO,NO,SI
2410,2410,2410,RIO NEGRO,9 de Julio,Comicó,NO,NO,NO,NO,NO,NO,NO,NO,SI
2411,2411,2411,RIO NEGRO,9 de Julio,Cona Niyeu,NO,NO,NO,NO,NO,NO,SI,NO,SI
2412,2412,2412,RIO NEGRO,9 de Julio,Ministro Ramos Mexía,NO,NO,NO,SI,NO,NO,NO,SI,SI
2413,2413,2413,LA PAMPA,Guatraché,General Manuel J. Campos,NO,NO,NO,SI,SI,NO,SI,NO,SI
2414,2414,2414,LA PAMPA,Guatraché,Guatraché,NO,SI,NO,SI,SI,SI,SI,SI,SI
2415,2415,2415,LA PAMPA,Guatraché,Perú,NO,NO,NO,NO,NO,NO,NO,SI,NO
2416,2416,2416,LA PAMPA,Guatraché,Santa Teresa,NO,NO,NO,SI,NO,NO,SI,NO,NO
2417,2417,2417,LA PAMPA,Hucal,Abramo,NO,NO,NO,SI,NO,NO,NO,SI,SI
2418,2418,2418,LA PAMPA,Hucal,Bernasconi,SI,NO,NO,SI,SI,SI,SI,SI,SI
2419,2419,2419,LA PAMPA,Hucal,General San Martín (Est. Villa Alba),NO,NO,NO,SI,SI,SI,SI,SI,NO
2420,2420,2420,LA PAMPA,Hucal,Hucal,NO,NO,NO,NO,NO,NO,NO,NO,NO
2421,2421,2421,LA PAMPA,Hucal,Jacinto Arauz,NO,NO,NO,SI,SI,SI,SI,SI,SI
2422,2422,2422,LA PAMPA,Lihuel Calel,Cuchillo Co,NO,NO,NO,SI,SI,NO,NO,NO,SI
2423,2423,2423,LA PAMPA,Limay Mahuida,La Reforma,NO,NO,NO,NO,SI,NO,SI,SI,SI
2424,2424,2424,LA PAMPA,Limay Mahuida,Limay Mahuida,NO,NO,NO,NO,NO,NO,NO,SI,SI
2425,2425,2425,LA PAMPA,Loventué,Carro Quemado,NO,NO,NO,SI,NO,NO,SI,SI,SI
2426,2426,2426,LA PAMPA,Loventué,Loventué,NO,NO,NO,SI,NO,NO,SI,NO,NO
2427,2427,2427,LA PAMPA,Loventué,Luan Toro,NO,NO,NO,NO,SI,NO,SI,SI,SI
2428,2428,2428,LA PAMPA,Loventué,Telén,NO,NO,NO,SI,SI,NO,SI,SI,SI
2429,2429,2429,LA PAMPA,Loventué,Victorica,NO,NO,NO,SI,SI,SI,SI,SI,SI
2430,2430,2430,LA PAMPA,Maracó,Agustoni,NO,NO,NO,NO,NO,NO,SI,SI,NO
2431,2431,2431,LA PAMPA,Maracó,Dorila,NO,NO,NO,SI,NO,NO,SI,SI,NO
2432,2432,2432,LA PAMPA,Maracó,General Pico,SI,SI,SI,SI,SI,SI,SI,SI,SI
2433,2433,2433,LA PAMPA,Maracó,Speluzzi,NO,NO,NO,SI,SI,NO,SI,SI,NO
2434,2434,2434,LA PAMPA,Maracó,Trebolares,NO,NO,NO,NO,NO,NO,NO,NO,NO
2435,2435,2435,LA PAMPA,Puelén,25 de Mayo,NO,NO,NO,SI,SI,SI,SI,SI,NO
2436,2436,2436,LA PAMPA,Puelén,Casa de Piedra,NO,NO,NO,NO,NO,NO,NO,SI,NO
2437,2437,2437,LA PAMPA,Puelén,Puelén,NO,NO,SI,NO,SI,NO,SI,SI,SI
2438,2438,2438,LA PAMPA,Quemú Quemú,Colonia Barón,NO,NO,SI,SI,SI,SI,SI,SI,SI
2439,2439,2439,LA PAMPA,Quemú Quemú,Colonia San José,NO,NO,NO,NO,NO,NO,NO,NO,NO
2440,2440,2440,LA PAMPA,Quemú Quemú,Miguel Cané,NO,NO,NO,SI,SI,SI,SI,NO,SI
2441,2441,2441,MENDOZA,San Carlos,Barrio Carrasco,NO,NO,NO,NO,NO,NO,NO,NO,NO
2442,2442,2442,MENDOZA,San Carlos,Barrio El Cepillo,NO,NO,NO,NO,NO,NO,NO,SI,NO
2443,2443,2443,MENDOZA,San Carlos,Chilecito,NO,NO,NO,NO,SI,SI,NO,SI,NO
2444,2444,2444,MENDOZA,San Carlos,Eugenio Bustos,SI,NO,NO,NO,SI,SI,SI,SI,NO
2445,2445,2445,MENDOZA,San Carlos,La Consulta,SI,NO,NO,NO,SI,SI,SI,SI,SI
2446,2446,2446,MENDOZA,San Carlos,Pareditas,NO,NO,NO,SI,SI,SI,SI,SI,NO
2447,2447,2447,MENDOZA,San Carlos,San Carlos,NO,SI,NO,NO,SI,SI,NO,SI,NO
2448,2448,2448,MENDOZA,San Martín,Alto Salvador,NO,NO,NO,SI,NO,NO,NO,SI,NO
2449,2449,2449,MENDOZA,San Martín,Alto Verde,NO,NO,NO,SI,NO,NO,NO,SI,NO
2450,2450,2450,MENDOZA,San Martín,Barrio Chivilcoy,NO,NO,NO,NO,NO,NO,NO,NO,NO
2451,2451,2451,MENDOZA,San Martín,Barrio Emanuel,NO,NO,NO,NO,NO,NO,NO,NO,NO
2452,2452,2452,MENDOZA,San Martín,Barrio La Estación,NO,NO,NO,NO,NO,NO,NO,NO,NO
2453,2453,2453,MENDOZA,San Martín,Barrio Los Charabones,NO,NO,NO,NO,NO,NO,NO,NO,NO
2454,2454,2454,MENDOZA,San Martín,Barrio Ntra. Sra. De Fátima,NO,NO,NO,NO,NO,SI,NO,NO,NO
2455,2455,2455,MENDOZA,San Martín,Chapanay,NO,NO,SI,SI,SI,SI,SI,SI,NO
2456,2456,2456,MENDOZA,San Martín,Chivilcoy,NO,NO,NO,NO,NO,NO,NO,NO,NO
2457,2457,2457,MENDOZA,San Martín,El Espino,NO,NO,NO,NO,NO,NO,NO,SI,NO
2458,2458,2458,MENDOZA,San Martín,El Ramblón,NO,NO,NO,NO,NO,NO,NO,SI,NO
2459,2459,2459,MENDOZA,San Martín,Montecaseros,NO,NO,NO,NO,SI,SI,SI,SI,NO
2460,2460,2460,MENDOZA,San Martín,Nueva California,NO,NO,NO,NO,NO,NO,NO,SI,NO
2461,2461,2461,MENDOZA,Tupungato,El Zampal,NO,NO,NO,NO,SI,NO,NO,NO,NO
2462,2462,2462,MENDOZA,San Rafael,Villa Atuel Norte,NO,NO,NO,NO,SI,SI,SI,NO,NO
2463,2463,2463,MENDOZA,Santa Rosa,Barrio 12 de Octubre,NO,NO,NO,SI,SI,NO,NO,NO,NO
2464,2464,2464,MENDOZA,Santa Rosa,Barrio María Auxiliadora,NO,NO,NO,NO,SI,SI,NO,NO,NO
2465,2465,2465,MENDOZA,Santa Rosa,Barrio Molina Cabrera,NO,NO,NO,NO,NO,NO,NO,NO,NO
2466,2466,2466,MENDOZA,Santa Rosa,La Dormida,NO,NO,NO,SI,SI,SI,SI,SI,NO
2467,2467,2467,MENDOZA,Santa Rosa,Las Catitas,NO,NO,NO,NO,SI,SI,SI,SI,NO
2468,2468,2468,MENDOZA,Santa Rosa,Santa Rosa,NO,NO,NO,SI,NO,NO,SI,SI,NO
2469,2469,2469,MENDOZA,Tunuyán,Barrio San Cayetano,NO,NO,NO,NO,NO,NO,NO,NO,NO
2470,2470,2470,MENDOZA,Tunuyán,Campo Los Andes,NO,SI,NO,NO,NO,NO,NO,NO,NO
2471,2471,2471,MENDOZA,Tunuyán,Colonia Las Rosas,NO,NO,NO,NO,SI,SI,SI,SI,NO
2472,2472,2472,MENDOZA,Tunuyán,El Manzano,NO,NO,NO,NO,SI,SI,NO,NO,NO
2473,2473,2473,MENDOZA,Tunuyán,Los Sauces,NO,SI,NO,SI,SI,SI,SI,NO,NO
2474,2474,2474,MENDOZA,Tunuyán,Tunuyán,SI,SI,SI,SI,SI,SI,SI,SI,NO
2475,2475,2475,MENDOZA,Tunuyán,Vista Flores,NO,NO,NO,NO,SI,SI,SI,SI,NO
2476,2476,2476,MENDOZA,Tupungato,Barrio Belgrano Norte,NO,NO,NO,NO,NO,NO,NO,NO,NO
2477,2477,2477,MENDOZA,Tupungato,Cordón del Plata,NO,NO,NO,NO,SI,SI,SI,SI,NO
2478,2478,2478,MENDOZA,Tupungato,El Peral,NO,NO,NO,NO,NO,NO,NO,NO,NO
2479,2479,2479,CORDOBA,San Justo,Las Varillas,SI,NO,NO,SI,SI,SI,SI,NO,SI
2480,2480,2480,CORDOBA,San Justo,Marull,NO,NO,NO,SI,SI,SI,SI,SI,SI
2481,2481,2481,CORDOBA,San Justo,Miramar,NO,SI,NO,NO,SI,SI,SI,SI,NO
2482,2482,2482,CORDOBA,San Justo,Morteros,SI,NO,NO,SI,SI,SI,SI,NO,NO
